Age,Income,Spending Score,Education Level,Non-Linear Categorical Interaction
25,1249.005112128171,-3.1244780698445656,Bachelor,6.272041697754972
35,407.8130332862172,-15.26056201923636,Bachelor,10.608985754081523
49,3682.0608234499887,5.053654525627511,PhD,15.098058507750178
27,-368.2075089400728,,High School,-0.1059355542139248
65,4649.416989854012,16.16175552841829,PhD,14.6485922473641
29,-443.44162545053314,,Bachelor,4.316160518383512
78,6486.771990736049,2.3908887878466984,High School,0.14326100102469277
56,418.679505597393,8.468780434528203,PhD,11.584740511316085
49,3399.1473409305254,4.116744744372532,Bachelor,8.544825036350334
72,5606.011239304613,4.59143131221854,Bachelor,5.872913864267078
73,5047.320415426042,11.92876884898379,Bachelor,7.946083225907385
35,1622.386041122261,-2.8819242005271146,Bachelor,3.879086944238859
38,3180.274765369116,4.475320416391877,Master,8.723988344914522
27,-1147.1046561882824,,Master,10.53567493069809
63,4693.8829483168065,11.193857409742565,Master,10.189442642840644
60,4983.639421517792,6.015218181313723,Master,9.799902304215093
69,6424.410123773063,5.5313633257498,PhD,11.889137353500118
39,518.6567373251386,-2.5388076384244247,Master,8.650543840259953
54,3070.949613643521,9.265167503144434,Bachelor,3.062842863583425
29,1182.0593386896096,3.2998185849208976,Bachelor,5.136298949930494
40,1979.2871724587233,-2.839185778948369,PhD,8.90749029155646
65,4108.32220772075,4.01017323501191,PhD,14.9716933592345
29,1016.4054300566168,-9.664255962971385,High School,-1.1450630027289745
28,282.52627191893015,-0.5062941207169027,High School,-2.3476923075216924
22,1967.9440536022191,-2.640041658834975,Master,4.174388826307485
35,2584.542315220994,-1.9269087900811748,Bachelor,5.420711259172715
37,2046.811889084518,-10.821627200932863,High School,-0.6729635978250731
73,4654.342193876144,-1.949316601468266,Bachelor,5.299492728358434
66,5080.734542273434,8.31984744969833,Bachelor,10.794950636641122
61,4196.568140983639,18.532887101818424,High School,-0.4916280559083648
22,1454.5729998777747,-6.33124853763633,High School,0.7988091199928408
72,3632.031951641011,0.4824564904515958,Bachelor,7.722461620930372
74,7286.961855244532,6.626631024278778,Bachelor,11.23093679042142
33,1905.38018796921,-4.210830710440007,High School,1.7043761147122156
38,906.2094336562471,-5.944079470626955,High School,-0.5707788165942126
61,4977.57431722033,11.525497324039662,Master,12.300793087172657
78,5165.774719856962,4.199405669697866,PhD,17.477298107332736
38,2691.5060682676713,-3.1325138074375007,Master,15.185373195266855
23,834.1211731953131,0.8999671623920715,High School,0.5982603415947757
20,551.8092122167105,2.6308569193784,High School,-1.1471846675531159
38,2050.7750651157758,-1.7736168994035921,Master,8.067377757970949
78,5400.375650968971,-7.203701148874719,PhD,16.672922744023246
30,458.58365954005427,-2.9467651353090534,Bachelor,8.279881497714737
21,2107.710143764508,-7.119543286911279,High School,-2.4707754011293375
63,4268.327399808802,12.36451810613423,High School,0.5460271152519984
54,3780.137978790931,10.247733474126726,Master,8.58076340808393
51,2461.698905845796,2.4750745030778134,High School,-2.061634642175059
26,-730.1458157514924,,Master,7.004249025594328
48,3394.4444918821064,6.796621598206816,High School,-0.9476300285093513
29,-599.4221296323963,,High School,3.3675870787938433
48,1890.9981739334125,8.327076160869447,Bachelor,5.789928490753086
44,2126.84304200549,-7.3833244532871785,PhD,12.61221458768215
66,4798.427977262132,9.507257250274797,Bachelor,8.476208634950096
36,2060.999180765165,4.953247939301375,High School,-0.03161729557366248
72,5932.535788566474,12.616685131598903,PhD,15.490128605519429
39,1030.6949130998926,-11.361193885994656,Master,8.35274514063298
41,1885.073590413148,-6.397216845857168,Master,7.2413740603609265
52,2121.201807070831,5.684436324790749,High School,-0.7985951062203067
22,-267.94461476121376,,Bachelor,6.254774871585222
59,2881.0549806949584,16.020993542465128,PhD,11.306110387756675
51,4014.7394229717092,1.5591516967874433,Bachelor,8.276163019527353
38,639.423260564475,-1.0204879216027365,PhD,5.9555966412080625
28,-33.234791459896314,,PhD,11.518718959229279
31,2365.959888371928,-5.8789488740976985,PhD,6.303200413711863
60,4211.138722449921,7.137508699850092,High School,-0.40070231014106866
54,2472.5959104513045,6.683088989167611,High School,-2.5227537687777035
26,-576.7863375399995,,PhD,9.991084733182413
48,3412.7521829937673,-4.1130765985957725,Bachelor,5.785242198422051
41,1378.4880831084633,0.2554761203840128,High School,-2.313329189661645
26,239.20511079982202,-14.632449697536476,Bachelor,6.011699507616401
47,2952.0749958207634,-3.5170783808787554,High School,1.4236093044510405
38,4503.253962564688,-7.442607717495612,PhD,8.844061889397622
65,4916.74723010912,17.51823154756866,PhD,15.93795014927069
61,4427.989330943894,8.053775639998321,Master,13.170901594567823
76,6618.3355107818,-0.9413292477386062,Bachelor,4.3297120399745
36,-97.63535952133066,,Bachelor,8.717701310928904
39,62.78125604881279,-8.62303667871188,PhD,12.803417719640592
50,2923.4189379082723,3.601584691137301,Bachelor,8.170234097083936
25,973.4977433174288,-3.3874250123554823,PhD,10.737505638823015
29,878.0944081453277,-10.498264104723686,PhD,8.813204443287455
51,4006.2330584260203,4.786873248937064,Bachelor,9.674067754955157
61,5475.045804412239,9.759997391562738,Master,11.139575722545104
31,-432.3268955765327,,High School,-0.4617325656587294
41,1283.1525353904904,-4.345363428771871,Master,9.635391920729752
31,1787.9828822675772,-1.5554016049552786,High School,1.5792089824384516
62,4028.230664190296,9.124363772567333,PhD,11.68282887284721
65,3415.736417840877,-2.238987022987425,PhD,13.216570270576055
62,2482.8250723461347,5.892578473736071,Bachelor,9.03885946360678
32,956.4407449209891,-10.871408352842437,Bachelor,3.8392179664031993
75,4693.643231496464,-0.9916177920896638,Bachelor,12.619575380587218
37,-3.0830823388762383,,Master,7.06400761803566
35,-878.9448723977744,,PhD,10.222583827323982
52,3005.2514423729926,5.56238295572952,PhD,13.18731758890175
48,2433.4313429866734,4.678742515076615,Master,10.71213311749759
65,4121.332847239965,8.22504866873528,High School,-1.4703773655869448
50,496.97559581207906,4.332769260627447,High School,1.836538461771038
73,4235.564644328858,7.742902550769319,High School,-1.2768732880154878
74,4289.074474372872,15.215242183980035,High School,0.42581947469071085
51,2474.6467714058454,-2.8029533917173093,Bachelor,10.300996364438504
46,1563.4523274915873,-2.3504152800009255,Master,12.494896560558477
46,3336.0787464908753,8.264602449074689,PhD,12.432375669954691
52,257.84970633356625,-6.439616841288004,PhD,15.457634365030236
72,6628.044819180492,13.60584955770197,High School,-0.7482172470991196
